seq_id,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV2c948d8a459d,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
ASVfe6bec3b065a,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV5f502900c3cb,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Aquamicrobium,NA
ASV7fe57e4ed852,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV6b9715d177a5,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
ASVd718669e3154,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
ASVc5def216098f,Bacteria,Myxococcota,Polyangiia,Polyangiales,Sandaracinaceae,NA,NA
ASVcea8676719b4,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,NA,NA
ASVc348e17daf0f,Bacteria,Gemmatimonadota,Longimicrobiia,Longimicrobiales,Longimicrobiaceae,NA,NA
ASVbfdfadda1ca6,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,NA
ASVf1f3ccf05f1c,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA
ASV183a73883094,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASVdc77df3807b8,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingoaurantiacus,NA
ASVf93cbf69504e,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Verrucomicrobiaceae,NA,NA
ASV40c078ffda91,Bacteria,NA,NA,NA,NA,NA,NA
ASV8d5c2a354b9f,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,NA
ASV190208210324,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,NA,NA
ASV4dc3be3cece6,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Microtrichaceae,NA,NA
ASVfd0e7ffc2ccd,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
ASV0a8ec5d1db87,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,NA,NA
ASV73021a326a24,Bacteria,Gemmatimonadota,Longimicrobiia,Longimicrobiales,Longimicrobiaceae,NA,NA
